,fips,CODE2013
2895,51153,2.0
2896,51155,4.0
2897,51157,2.0
2898,51159,6.0
2899,51161,3.0
2900,51163,6.0
2901,51165,4.0
2902,51167,6.0
2903,51169,3.0
2904,51171,6.0
2905,51173,6.0
2906,51175,6.0
2907,51177,2.0
2908,51179,2.0
2909,51181,6.0
2910,51183,2.0
2911,51185,5.0
2912,51187,2.0
2913,51191,3.0
2914,51193,6.0
2915,51195,5.0
2916,51197,6.0
2917,51199,2.0
2918,51005,1.0
2919,51515,3.0
2920,51005,3.0
2921,51005,6.0
2922,51005,4.0
2923,51005,2.0
2924,51005,6.0
2925,51005,2.0
2926,51005,6.0
2927,51005,5.0
2928,51595,6.0
2929,51000,2.0
2930,51006,2.0
2931,51006,6.0
2932,51006,2.0
2933,51006,6.0
2934,51006,2.0
2935,51006,4.0
2936,51006,2.0
2937,51678,6.0
2938,51006,3.0
2939,51683,2.0
2940,51685,2.0
2941,51006,5.0
2942,51000,2.0
2943,51007,1.0
2944,51007,5.0
2945,51007,2.0
2946,51735,2.0
2947,51007,2.0
2948,51007,4.0
2949,51007,1.0
2950,51007,3.0
2951,51775,3.0
2952,51007,4.0
2953,51000,2.0
2954,51008,1.0
2955,51008,4.0
2956,51008,2.0
2957,51008,4.0
2958,53001,5.0
2959,53003,4.0
2960,53005,3.0
2961,53007,4.0
2962,53009,5.0
2963,53011,2.0
2964,53013,4.0
2965,53015,4.0
2966,53017,4.0
2967,53019,6.0
2968,53021,3.0
2969,53023,6.0
2970,53025,5.0
2971,53027,5.0
2972,53029,5.0
2973,53031,6.0
2974,53033,1.0
2975,53035,3.0
2976,53037,5.0
2977,53039,6.0
2978,53041,5.0
2979,53043,6.0
2980,53045,5.0
2981,53047,6.0
2982,53049,6.0
2983,53051,3.0
2984,53053,2.0
2985,53055,6.0
2986,53057,4.0
2987,53059,2.0
2988,53061,2.0
2989,53063,3.0
2990,53065,3.0
2991,53067,3.0
2992,53069,6.0
2993,53071,4.0
2994,53073,4.0
2995,53075,5.0
2996,53077,4.0
2997,54001,6.0
2998,54003,3.0
2999,54005,4.0
3000,54007,6.0
3001,54009,4.0
3002,54011,3.0
3003,54013,6.0
3004,54015,4.0
3005,54017,5.0
3006,54019,4.0
3007,54021,6.0
3008,54023,6.0
3009,54025,6.0
3010,54027,4.0
3011,54029,4.0
3012,54031,6.0
3013,54033,5.0
3014,54035,6.0
3015,54037,2.0
3016,54039,4.0
3017,54041,6.0
3018,54043,3.0
3019,54045,5.0
3020,54047,6.0
3021,54049,5.0
3022,54051,4.0
3023,54053,5.0
3024,54055,5.0
3025,54057,4.0
3026,54059,6.0
3027,54061,4.0
3028,54063,6.0
3029,54065,6.0
3030,54067,6.0
3031,54069,4.0
3032,54071,6.0
3033,54073,6.0
3034,54075,6.0
3035,54077,4.0
3036,54079,3.0
3037,54081,4.0
3038,54083,5.0
3039,54085,6.0
3040,54087,6.0
3041,54089,6.0
3042,54091,5.0
3043,54093,6.0
3044,54095,6.0
3045,54097,6.0
3046,54099,3.0
3047,54001,6.0
3048,54003,6.0
3049,54005,4.0
3050,54007,4.0
3051,54009,6.0
3052,55001,6.0
3053,55003,6.0
3054,55005,6.0
3055,55007,6.0
3056,55009,3.0
3057,55011,6.0
3058,55013,6.0
3059,55015,4.0
3060,55017,4.0
3061,55019,6.0
3062,55021,3.0
3063,55023,6.0
3064,55025,3.0
3065,55027,5.0
3066,55029,6.0
3067,55031,3.0
3068,55033,5.0
3069,55035,4.0
3070,55037,5.0
3071,55039,4.0
3072,55041,6.0
3073,55043,5.0
3074,55045,3.0
3075,55047,6.0
3076,55049,3.0
3077,55051,6.0
3078,55053,6.0
3079,55055,5.0
3080,55057,6.0
3081,55059,2.0
3082,55061,3.0
3083,55063,4.0
3084,55065,6.0
3085,55067,6.0
3086,55069,5.0
3087,55071,5.0
3088,55073,4.0
3089,55075,5.0
3090,55077,6.0
3091,55078,5.0
3092,55079,1.0
3093,55081,6.0
3094,55083,3.0
3095,55085,6.0
3096,55087,4.0
3097,55089,2.0
3098,55091,6.0
3099,55093,2.0
3100,55095,6.0
3101,55097,5.0
3102,55099,6.0
3103,55001,4.0
3104,55003,6.0
3105,55005,4.0
3106,55007,6.0
3107,55009,2.0
3108,55111,5.0
3109,55113,6.0
3110,55115,5.0
3111,55117,4.0
3112,55119,6.0
3113,55121,6.0
3114,55123,6.0
3115,55125,6.0
3116,55127,5.0
3117,55129,6.0
3118,55131,2.0
3119,55133,2.0
3120,55135,6.0
3121,55137,6.0
3122,55139,4.0
3123,55141,5.0
3124,56001,5.0
3125,56003,6.0
3126,56005,5.0
3127,56007,6.0
3128,56009,6.0
3129,56011,6.0
3130,56013,5.0
3131,56015,6.0
3132,56017,6.0
3133,56019,6.0
3134,56021,4.0
3135,56023,6.0
3136,56025,4.0
3137,56027,6.0
3138,56029,6.0
3139,56031,6.0
3140,56033,5.0
3141,56035,6.0
3142,56037,5.0
3143,56039,5.0
3144,56041,5.0
3145,56043,6.0
3146,56045,6.0
